tabelcode;datapunt;rij;kolom
T3A;R110C030;R110;C030
T3A;R110C040;R110;C040
T3A;R110C050;R110;C050
T3A;R110C060;R110;C060
T3A;R110C070;R110;C070
T3A;R110C080;R110;C080
T3A;R110C090;R110;C090
T3A;R110C100;R110;C100
T3A;R110C110;R110;C110
T3A;R110C120;R110;C120
T3A;R120C010;R120;C010
T3A;R120C020;R120;C020
T3A;R120C030;R120;C030
T3A;R120C040;R120;C040
T3A;R120C050;R120;C050
T3A;R120C060;R120;C060
T3A;R120C070;R120;C070
T3A;R120C080;R120;C080
T3A;R120C090;R120;C090
T3A;R120C100;R120;C100
T3A;R120C110;R120;C110
T3A;R120C120;R120;C120
T3A;R130C010;R130;C010
T3A;R130C020;R130;C020
T3A;R130C030;R130;C030
T3A;R130C040;R130;C040
T3A;R130C050;R130;C050
T3A;R130C060;R130;C060
T3A;R130C070;R130;C070
T3A;R130C080;R130;C080
T3A;R130C090;R130;C090
T3A;R130C100;R130;C100
T3A;R130C110;R130;C110
T3A;R130C120;R130;C120
T3B;R010C010;R010;C010
T3B;R010C020;R010;C020
T3B;R010C030;R010;C030
T3B;R010C040;R010;C040
T3B;R010C050;R010;C050
T3B;R020C010;R020;C010
T3B;R020C020;R020;C020
T3B;R020C030;R020;C030
T3B;R020C040;R020;C040
T3B;R020C050;R020;C050
T3B;R030C010;R030;C010
T3B;R030C020;R030;C020
T3B;R030C030;R030;C030
T3B;R030C040;R030;C040
T3B;R030C050;R030;C050
T3B;R040C010;R040;C010
T3B;R040C020;R040;C020
T3B;R040C030;R040;C030
T3B;R040C040;R040;C040
T3B;R040C050;R040;C050
T4A;R010C010;R010;C010
T4A;R010C020;R010;C020
T4A;R010C030;R010;C030
T4A;R010C040;R010;C040
T4A;R010C050;R010;C050
T4A;R020C010;R020;C010
T4A;R020C020;R020;C020
T4A;R020C030;R020;C030
T4A;R020C040;R020;C040
T4A;R020C050;R020;C050
T4A;R030C010;R030;C010
T4A;R030C020;R030;C020
T4A;R030C030;R030;C030
T4A;R030C040;R030;C040
T4A;R030C050;R030;C050
T4A;R040C030;R040;C030
T4A;R040C040;R040;C040
T4A;R050C010;R050;C010
T4A;R050C020;R050;C020
T4A;R050C030;R050;C030
T4A;R050C040;R050;C040
T4A;R050C050;R050;C050
T4A;R060C020;R060;C020
T4A;R060C030;R060;C030
T4A;R060C040;R060;C040
T4A;R060C050;R060;C050
T4A;R070C030;R070;C030
T4A;R070C040;R070;C040
T4A;R070C050;R070;C050
T4A;R080C020;R080;C020
T4A;R080C030;R080;C030
T4A;R080C040;R080;C040
T4A;R080C050;R080;C050
T4A;R090C010;R090;C010
T4A;R090C020;R090;C020
T4A;R090C030;R090;C030
T4A;R090C040;R090;C040
T4A;R090C050;R090;C050
T4B;R010C010;R010;C010
T4B;R010C020;R010;C020
T4B;R010C030;R010;C030
T4B;R020C010;R020;C010
T4B;R020C020;R020;C020
T4B;R020C030;R020;C030
T4B;R030C010;R030;C010
T4B;R030C020;R030;C020
T4B;R030C030;R030;C030
T4B;R040C010;R040;C010
T4B;R040C020;R040;C020
T4B;R040C030;R040;C030
T4B;R050C010;R050;C010
T4B;R050C020;R050;C020
T4B;R050C030;R050;C030
T4B;R060C010;R060;C010
T4B;R060C020;R060;C020
T4B;R060C030;R060;C030
T4C;R010C030;R010;C030
T4C;R010C040;R010;C040
T4D;R010C010;R010;C010
T4D;R020C010;R020;C010
